ID_500M,QDepth_500M,ID_1000M,QDepth_1000M,ID_1500M,QDepth_1500M
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,1,3,0
3,0,3,11,3,0
3,0,3,10,3,0
3,0,3,9,3,0
3,0,3,8,3,0
3,0,3,7,3,0
3,0,3,6,3,0
3,0,3,5,3,0
3,0,3,4,3,0
3,0,3,1,3,0
3,0,3,0,3,0
3,0,3,1,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,1,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,1,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,1
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,1
3,0,3,0,3,0
3,0,3,0,3,1
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,1
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
3,0,3,0,3,0
